Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
| 1536 | 1558704956734 | 768001287 | 100000 | 112376 |
| 1537 | 1558704961735 | 768554263 | 100000 | 110573 |
| 1538 | 1558704966741 | 769092311 | 100000 | 107481 |
| 1539 | 1558704971734 | 769622387 | 100000 | 106164 |
| 1540 | 1558704976734 | 770139090 | 100000 | 103341 |
| 1541 | 1558704981735 | 770651873 | 100000 | 102536 |
| 1542 | 1558704986734 | 771156032 | 100000 | 100852 |
| 1543 | 1558704991735 | 771648212 | 100000 | 98416 |
| 1544 | 1558704996734 | 772133649 | 100000 | 97107 |
| 1545 | 1558705001734 | 772613055 | 100000 | 95881 |
| 1546 | 1558705006739 | 773084815 | 100000 | 94258 |
| 1547 | 1558705011736 | 773552315 | 100000 | 93556 |
| 1548 | 1558705016735 | 774016774 | 100000 | 92910 |
| 1549 | 1558705021736 | 774473810 | 100000 | 91389 |
| 1550 | 1558705026736 | 774931975 | 100000 | 91633 |
| 1551 | 1558705031735 | 775397481 | 100000 | 93120 |
| 1552 | 1558705036736 | 775863546 | 100000 | 93194 |
| 1553 | 1558705041736 | 776329757 | 100000 | 93242 |
| 1554 | 1558705046736 | 776800560 | 100000 | 94161 |
| 1555 | 1558705051735 | 777280684 | 100000 | 96044 |
| 1556 | 1558705056736 | 777764141 | 100000 | 96672 |
| 1557 | 1558705061737 | 778254306 | 100000 | 98013 |
| 1558 | 1558705066737 | 778755951 | 100000 | 100329 |
| 1559 | 1558705071736 | 779268262 | 100000 | 102483 |
| 1560 | 1558705076736 | 779794405 | 100000 | 105229 |
| 1561 | 1558705081737 | 780332763 | 100000 | 107650 |
| 1562 | 1558705086736 | 780848312 | 100000 | 103130 |
| 1563 | 1558705091737 | 781406501 | 100000 | 111615 |
| 1564 | 1558705096738 | 781965355 | 100000 | 111748 |
| 1565 | 1558705101738 | 782523075 | 100000 | 111544 |
| 1566 | 1558705106738 | 783068836 | 100000 | 109152 |
| 1567 | 1558705111739 | 783605681 | 100000 | 107348 |
| 1568 | 1558705116741 | 784133324 | 100000 | 105486 |
| 1569 | 1558705121739 | 784651119 | 100000 | 103600 |
| 1570 | 1558705126739 | 785159233 | 100000 | 101623 |
| 1571 | 1558705131740 | 785658125 | 100000 | 99758 |
| 1572 | 1558705136740 | 786152031 | 100000 | 98781 |
| 1573 | 1558705141739 | 786640846 | 100000 | 97783 |
| 1574 | 1558705146740 | 787118434 | 100000 | 95499 |
| 1575 | 1558705151742 | 787589534 | 100000 | 94182 |
| 1576 | 1558705156740 | 788055380 | 100000 | 93206 |
| 1577 | 1558705161741 | 788517741 | 100000 | 92454 |
| 1578 | 1558705166741 | 788976125 | 100000 | 91677 |
| 1579 | 1558705171740 | 789435359 | 100000 | 91865 |
| 1580 | 1558705176741 | 789897642 | 100000 | 92438 |
| 1581 | 1558705181742 | 790360857 | 100000 | 92624 |
| 1582 | 1558705186741 | 790828307 | 100000 | 93509 |
| 1583 | 1558705191742 | 791297438 | 100000 | 93807 |
| 1584 | 1558705196743 | 791773572 | 100000 | 95208 |
| 1585 | 1558705201743 | 792252343 | 100000 | 95754 |
| 1586 | 1558705206743 | 792740269 | 100000 | 97585 |
| 1587 | 1558705211747 | 793241893 | 100000 | 100245 |
| 1588 | 1558705216743 | 793758072 | 100000 | 103318 |
| 1589 | 1558705221743 | 794289340 | 100000 | 106254 |
| 1590 | 1558705226745 | 794833078 | 100000 | 108704 |
| 1591 | 1558705231744 | 795384596 | 100000 | 110326 |
| 1592 | 1558705236742 | 795943194 | 100000 | 111764 |
| 1593 | 1558705241743 | 796495797 | 100000 | 110499 |
| 1594 | 1558705246745 | 797044951 | 100000 | 109787 |
| 1595 | 1558705251744 | 797582447 | 100000 | 107521 |
| 1596 | 1558705256744 | 798112220 | 100000 | 105955 |
| 1597 | 1558705261743 | 798635926 | 100000 | 104762 |
| 1598 | 1558705266745 | 799148432 | 100000 | 102460 |
| 1599 | 1558705271745 | 799656478 | 100000 | 101609 |
| 1600 | 1558705276744 | 800156966 | 100000 | 100118 |
| 1601 | 1558705281746 | 800650836 | 100000 | 98735 |
| 1602 | 1558705286745 | 801135079 | 100000 | 96868 |
| 1603 | 1558705291745 | 801613766 | 100000 | 95737 |
| 1604 | 1558705296746 | 802080995 | 100000 | 93427 |
| 1605 | 1558705301747 | 802544825 | 100000 | 92747 |
| 1606 | 1558705306747 | 803003715 | 100000 | 91778 |
| 1607 | 1558705311746 | 803459902 | 100000 | 91256 |
| 1608 | 1558705316749 | 803916121 | 100000 | 91189 |
| 1609 | 1558705321747 | 804376311 | 100000 | 92075 |
| 1610 | 1558705326746 | 804836125 | 100000 | 91981 |
| 1611 | 1558705331746 | 805299498 | 100000 | 92675 |
| 1612 | 1558705336747 | 805769128 | 100000 | 93907 |
| 1613 | 1558705341747 | 806244742 | 100000 | 95123 |
| 1614 | 1558705346747 | 806729736 | 100000 | 96999 |
| 1615 | 1558705351747 | 807226949 | 100000 | 99443 |
| 1616 | 1558705356748 | 807739159 | 100000 | 102422 |
| 1617 | 1558705361748 | 808262192 | 100000 | 104607 |
| 1618 | 1558705366748 | 808799560 | 100000 | 107474 |
| 1619 | 1558705371747 | 809350014 | 100000 | 110113 |
| 1620 | 1558705376747 | 809910968 | 100000 | 112191 |
| 1621 | 1558705381748 | 810470582 | 100000 | 111900 |
| 1622 | 1558705386748 | 811024046 | 100000 | 110693 |
| 1623 | 1558705391749 | 811573765 | 100000 | 109922 |
| 1624 | 1558705396749 | 812110073 | 100000 | 107262 |
| 1625 | 1558705401749 | 812639058 | 100000 | 105797 |
| 1626 | 1558705406748 | 813157964 | 100000 | 103802 |
| 1627 | 1558705411749 | 813669062 | 100000 | 102199 |
| 1628 | 1558705416748 | 814173241 | 100000 | 100856 |
| 1629 | 1558705421749 | 814669856 | 100000 | 99303 |
| 1630 | 1558705426750 | 815156380 | 100000 | 97285 |
| 1631 | 1558705431749 | 815632153 | 100000 | 95174 |
| 1632 | 1558705436750 | 816102787 | 100000 | 94108 |
| 1633 | 1558705441750 | 816569309 | 100000 | 93304 |
| 1634 | 1558705446750 | 817026803 | 100000 | 91499 |
| 1635 | 1558705451750 | 817477718 | 100000 | 90183 |
| 1636 | 1558705456749 | 817932235 | 100000 | 90922 |
| 1637 | 1558705461749 | 818388161 | 100000 | 91185 |
| 1638 | 1558705466750 | 818845439 | 100000 | 91437 |
| 1639 | 1558705471749 | 819307338 | 100000 | 92398 |
| 1640 | 1558705476749 | 819773143 | 100000 | 93161 |
| 1641 | 1558705481750 | 820245219 | 100000 | 94396 |
| 1642 | 1558705486751 | 820727389 | 100000 | 96415 |
| 1643 | 1558705491749 | 821220641 | 100000 | 98690 |
| 1644 | 1558705496749 | 821726822 | 100000 | 101236 |
| 1645 | 1558705501751 | 822244595 | 100000 | 103513 |
| 1646 | 1558705506749 | 822771150 | 100000 | 105353 |
| 1647 | 1558705511751 | 823314686 | 100000 | 108664 |
| 1648 | 1558705516751 | 823872535 | 100000 | 111570 |
| 1649 | 1558705521750 | 824434364 | 100000 | 112388 |
| 1650 | 1558705526750 | 824994967 | 100000 | 112121 |
| 1651 | 1558705531751 | 825544770 | 100000 | 109939 |
| 1652 | 1558705536751 | 826089513 | 100000 | 108949 |
| 1653 | 1558705541750 | 826624007 | 100000 | 106920 |
| 1654 | 1558705546750 | 827150154 | 100000 | 105229 |
| 1655 | 1558705551751 | 827668774 | 100000 | 103703 |
| 1656 | 1558705556750 | 828182703 | 100000 | 102806 |
| 1657 | 1558705561751 | 828686000 | 100000 | 100639 |
| 1658 | 1558705566751 | 829178317 | 100000 | 98463 |
| 1659 | 1558705571751 | 829664338 | 100000 | 97204 |
| 1660 | 1558705576752 | 830140062 | 100000 | 95126 |
| 1661 | 1558705581752 | 830606332 | 100000 | 93254 |
| 1662 | 1558705586752 | 831065857 | 100000 | 91905 |
| 1663 | 1558705591751 | 831521920 | 100000 | 91231 |
| 1664 | 1558705596752 | 831974867 | 100000 | 90571 |
| 1665 | 1558705601753 | 832427511 | 100000 | 90511 |
| 1666 | 1558705606754 | 832881540 | 100000 | 90788 |
| 1667 | 1558705611752 | 833338068 | 100000 | 91342 |
| 1668 | 1558705616752 | 833796297 | 100000 | 91646 |
| 1669 | 1558705621753 | 834264633 | 100000 | 93648 |
| 1670 | 1558705626753 | 834736199 | 100000 | 94313 |
| 1671 | 1558705631754 | 835218295 | 100000 | 96400 |
| 1672 | 1558705636754 | 835711584 | 100000 | 98658 |
| 1673 | 1558705641753 | 836218969 | 100000 | 101497 |
| 1674 | 1558705646754 | 836736186 | 100000 | 103423 |
| 1675 | 1558705651753 | 837271731 | 100000 | 107130 |
| 1676 | 1558705656753 | 837818886 | 100000 | 109431 |
| 1677 | 1558705661753 | 838373468 | 100000 | 110916 |
| 1678 | 1558705666753 | 838933030 | 100000 | 111912 |
| 1679 | 1558705671754 | 839488101 | 100000 | 110992 |
| 1680 | 1558705676754 | 840041428 | 100000 | 110665 |
| 1681 | 1558705681754 | 840590581 | 100000 | 109831 |
| 1682 | 1558705686754 | 841126280 | 100000 | 107140 |
| 1683 | 1558705691754 | 841650932 | 100000 | 104930 |
| 1684 | 1558705696754 | 842173013 | 100000 | 104416 |
| 1685 | 1558705701754 | 842685687 | 100000 | 102535 |
| 1686 | 1558705706754 | 843185793 | 100000 | 100021 |
| 1687 | 1558705711754 | 843678522 | 100000 | 98546 |
| 1688 | 1558705716753 | 844163734 | 100000 | 97062 |
| 1689 | 1558705721753 | 844639801 | 100000 | 95213 |
| 1690 | 1558705726754 | 845109682 | 100000 | 93957 |
| 1691 | 1558705731753 | 845568452 | 100000 | 91772 |
| 1692 | 1558705736753 | 846026983 | 100000 | 91706 |
| 1693 | 1558705741754 | 846480943 | 100000 | 90774 |
| 1694 | 1558705746754 | 846931145 | 100000 | 90040 |
| 1695 | 1558705751753 | 847381252 | 100000 | 90039 |
| 1696 | 1558705756753 | 847835976 | 100000 | 90945 |
| 1697 | 1558705761754 | 848293661 | 100000 | 91519 |
| 1698 | 1558705766755 | 848756473 | 100000 | 92544 |
| 1699 | 1558705771754 | 849229191 | 100000 | 94563 |
| 1700 | 1558705776753 | 849715086 | 100000 | 97198 |
| 1701 | 1558705781754 | 850211566 | 100000 | 99276 |
| 1702 | 1558705786755 | 850721223 | 100000 | 101911 |
| 1703 | 1558705791757 | 851240758 | 100000 | 103865 |
| 1704 | 1558705796755 | 851773687 | 100000 | 106628 |
| 1705 | 1558705801754 | 852317234 | 100000 | 108731 |
| 1706 | 1558705806756 | 852868193 | 100000 | 110148 |
| 1707 | 1558705811756 | 853425401 | 100000 | 111442 |
| 1708 | 1558705816755 | 853983530 | 100000 | 111648 |
| 1709 | 1558705821755 | 854534356 | 100000 | 110165 |
| 1710 | 1558705826756 | 855080919 | 100000 | 109291 |
| 1711 | 1558705831756 | 855617078 | 100000 | 107232 |
| 1712 | 1558705836758 | 856138538 | 100000 | 104250 |
| 1713 | 1558705841756 | 856659659 | 100000 | 104266 |
| 1714 | 1558705846756 | 857172272 | 100000 | 102523 |
| 1715 | 1558705851757 | 857678516 | 100000 | 101229 |
| 1716 | 1558705856756 | 858177364 | 100000 | 99790 |
| 1717 | 1558705861757 | 858670140 | 100000 | 98535 |
| 1718 | 1558705866756 | 859152065 | 100000 | 96404 |
| 1719 | 1558705871757 | 859626192 | 100000 | 94806 |
| 1720 | 1558705876758 | 860089550 | 100000 | 92653 |
| 1721 | 1558705881757 | 860547507 | 100000 | 91610 |
| 1722 | 1558705886758 | 861001220 | 100000 | 90724 |
| 1723 | 1558705891758 | 861451247 | 100000 | 90005 |
| 1724 | 1558705896758 | 861899662 | 100000 | 89683 |
| 1725 | 1558705901757 | 862347328 | 100000 | 89551 |
| 1726 | 1558705906758 | 862805926 | 100000 | 91701 |
| 1727 | 1558705911759 | 863268340 | 100000 | 92464 |
| 1728 | 1558705916759 | 863738696 | 100000 | 94071 |
| 1729 | 1558705921760 | 864222637 | 100000 | 96769 |
| 1730 | 1558705926759 | 864711622 | 100000 | 97817 |
| 1731 | 1558705931760 | 865214156 | 100000 | 100487 |
| 1732 | 1558705936759 | 865726679 | 100000 | 102525 |
| 1733 | 1558705941760 | 866252001 | 100000 | 105043 |
| 1734 | 1558705946760 | 866794243 | 100000 | 108448 |
| 1735 | 1558705951759 | 867349259 | 100000 | 111025 |
| 1736 | 1558705956760 | 867908352 | 100000 | 111796 |
| 1737 | 1558705961761 | 868467225 | 100000 | 111752 |
| 1738 | 1558705966761 | 869024688 | 100000 | 111493 |
| 1739 | 1558705971761 | 869574814 | 100000 | 110025 |
| 1740 | 1558705976760 | 870115876 | 100000 | 108234 |
| 1741 | 1558705981760 | 870650428 | 100000 | 106910 |
| 1742 | 1558705986764 | 871169245 | 100000 | 103680 |
| 1743 | 1558705991761 | 871681723 | 100000 | 102557 |
| 1744 | 1558705996760 | 872189293 | 100000 | 101534 |
| 1745 | 1558706001762 | 872686391 | 100000 | 99380 |
| 1746 | 1558706006762 | 873179644 | 100000 | 98651 |
| 1747 | 1558706011761 | 873664247 | 100000 | 96940 |
| 1748 | 1558706016762 | 874139304 | 100000 | 94992 |
| 1749 | 1558706021763 | 874603817 | 100000 | 92884 |
| 1750 | 1558706026762 | 875064650 | 100000 | 92185 |
| 1751 | 1558706031763 | 875520833 | 100000 | 91218 |
| 1752 | 1558706036764 | 875971310 | 100000 | 90077 |
| 1753 | 1558706041763 | 876421199 | 100000 | 89996 |
| 1754 | 1558706046763 | 876872516 | 100000 | 90263 |
| 1755 | 1558706051763 | 877326700 | 100000 | 90837 |
| 1756 | 1558706056762 | 877780897 | 100000 | 90858 |
| 1757 | 1558706061764 | 878246234 | 100000 | 93030 |
| 1758 | 1558706066763 | 878723525 | 100000 | 95477 |
| 1759 | 1558706071763 | 879211967 | 100000 | 97688 |
| 1760 | 1558706076763 | 879709346 | 100000 | 99476 |
| 1761 | 1558706081763 | 880215989 | 100000 | 101329 |
| 1762 | 1558706086764 | 880735422 | 100000 | 103866 |
| 1763 | 1558706091767 | 881270348 | 100000 | 106921 |
| 1764 | 1558706096763 | 881813835 | 100000 | 108784 |
| 1765 | 1558706101763 | 882366118 | 100000 | 110457 |
| 1766 | 1558706106764 | 882920995 | 100000 | 110953 |
| 1767 | 1558706111763 | 883480740 | 100000 | 111971 |
| 1768 | 1558706116765 | 884029935 | 100000 | 109795 |
| 1769 | 1558706121764 | 884579490 | 100000 | 109933 |
| 1770 | 1558706126764 | 885122034 | 100000 | 108509 |
| 1771 | 1558706131766 | 885652182 | 100000 | 105987 |
| 1772 | 1558706136766 | 886171740 | 100000 | 103912 |
| 1773 | 1558706141765 | 886678861 | 100000 | 101444 |
| 1774 | 1558706146767 | 887180156 | 100000 | 100219 |
| 1775 | 1558706151765 | 887672610 | 100000 | 98530 |
| 1776 | 1558706156768 | 888163236 | 100000 | 98066 |
| 1777 | 1558706161767 | 888646982 | 100000 | 96769 |
| 1778 | 1558706166767 | 889120837 | 100000 | 94771 |
| 1779 | 1558706171766 | 889592677 | 100000 | 94387 |
| 1780 | 1558706176768 | 890059542 | 100000 | 93336 |
| 1781 | 1558706181767 | 890521861 | 100000 | 92482 |
| 1782 | 1558706186767 | 890979685 | 100000 | 91565 |
| 1783 | 1558706191768 | 891434685 | 100000 | 90982 |
| 1784 | 1558706196768 | 891889035 | 100000 | 90870 |
| 1785 | 1558706201767 | 892345734 | 100000 | 91358 |
| 1786 | 1558706206767 | 892808228 | 100000 | 92499 |
| 1787 | 1558706211768 | 893274567 | 100000 | 93249 |
| 1788 | 1558706216769 | 893746360 | 100000 | 94340 |
| 1789 | 1558706221767 | 894225688 | 100000 | 95904 |
| 1790 | 1558706226767 | 894715003 | 100000 | 97863 |
| 1791 | 1558706231767 | 895221894 | 100000 | 101378 |
| 1792 | 1558706236767 | 895736214 | 100000 | 102864 |
| 1793 | 1558706241768 | 896263243 | 100000 | 105385 |
| 1794 | 1558706246769 | 896804120 | 100000 | 108154 |
| 1795 | 1558706251768 | 897350265 | 100000 | 109251 |
| 1796 | 1558706256768 | 897901043 | 100000 | 110156 |
| 1797 | 1558706261769 | 898453853 | 100000 | 110540 |
| 1798 | 1558706266770 | 899008910 | 100000 | 110989 |
| 1799 | 1558706271771 | 899557153 | 100000 | 109627 |
| 1800 | 1558706276770 | 900098181 | 100000 | 108227 |
| 1801 | 1558706281771 | 900633700 | 100000 | 107082 |
| 1802 | 1558706286772 | 901150493 | 100000 | 103338 |
| 1803 | 1558706291772 | 901667393 | 100000 | 103380 |
| 1804 | 1558706296771 | 902177021 | 100000 | 101946 |
| 1805 | 1558706301772 | 902674965 | 100000 | 99569 |
| 1806 | 1558706306773 | 903167830 | 100000 | 98553 |
| 1807 | 1558706311772 | 903655580 | 100000 | 97570 |
| 1808 | 1558706316772 | 904136028 | 100000 | 96090 |
| 1809 | 1558706321774 | 904614889 | 100000 | 95734 |
| 1810 | 1558706326774 | 905083994 | 100000 | 93821 |
| 1811 | 1558706331773 | 905544900 | 100000 | 92200 |
| 1812 | 1558706336775 | 906003965 | 100000 | 91776 |
| 1813 | 1558706341774 | 906457346 | 100000 | 90694 |
| 1814 | 1558706346774 | 906911861 | 100000 | 90903 |
| 1815 | 1558706351774 | 907369952 | 100000 | 91618 |
| 1816 | 1558706356778 | 907830944 | 100000 | 92125 |
| 1817 | 1558706361775 | 908291060 | 100000 | 92078 |
| 1818 | 1558706366774 | 908758809 | 100000 | 93569 |
| 1819 | 1558706371774 | 909234100 | 100000 | 95058 |
| 1820 | 1558706376774 | 909717238 | 100000 | 96628 |
| 1821 | 1558706381773 | 910206938 | 100000 | 97960 |
| 1822 | 1558706386774 | 910714799 | 100000 | 101552 |
| 1823 | 1558706391773 | 911233271 | 100000 | 103715 |
| 1824 | 1558706396774 | 911768228 | 100000 | 106970 |
| 1825 | 1558706401773 | 912310244 | 100000 | 108425 |
| 1826 | 1558706406775 | 912863236 | 100000 | 110554 |
| 1827 | 1558706411775 | 913421541 | 100000 | 111661 |
| 1828 | 1558706416774 | 913976952 | 100000 | 111104 |
| 1829 | 1558706421775 | 914529661 | 100000 | 110520 |
| 1830 | 1558706426783 | 915076994 | 100000 | 109292 |
| 1831 | 1558706431776 | 915619521 | 100000 | 108658 |
| 1832 | 1558706436777 | 916146839 | 100000 | 105443 |
| 1833 | 1558706441778 | 916667548 | 100000 | 104121 |
| 1834 | 1558706446775 | 917178202 | 100000 | 102192 |
| 1835 | 1558706451775 | 917687700 | 100000 | 101900 |
| 1836 | 1558706456776 | 918192719 | 100000 | 100984 |
| 1837 | 1558706461775 | 918687161 | 100000 | 98908 |
| 1838 | 1558706466776 | 919168805 | 100000 | 96310 |
| 1839 | 1558706471776 | 919650382 | 100000 | 96315 |
| 1840 | 1558706476777 | 920126681 | 100000 | 95241 |
| 1841 | 1558706481778 | 920594075 | 100000 | 93460 |
| 1842 | 1558706486777 | 921055540 | 100000 | 92311 |
| 1843 | 1558706491778 | 921507874 | 100000 | 90449 |
| 1844 | 1558706496780 | 921956863 | 100000 | 89762 |
| 1845 | 1558706501780 | 922405062 | 100000 | 89640 |
| 1846 | 1558706506779 | 922856897 | 100000 | 90385 |
| 1847 | 1558706511780 | 923313191 | 100000 | 91241 |
| 1848 | 1558706516780 | 923772636 | 100000 | 91889 |
| 1849 | 1558706521779 | 924240108 | 100000 | 93513 |
| 1850 | 1558706526779 | 924712938 | 100000 | 94566 |
| 1851 | 1558706531780 | 925198040 | 100000 | 97001 |
| 1852 | 1558706536779 | 925696201 | 100000 | 99652 |
| 1853 | 1558706541780 | 926207309 | 100000 | 102201 |
| 1854 | 1558706546779 | 926728739 | 100000 | 104307 |
| 1855 | 1558706551780 | 927261157 | 100000 | 106462 |
| 1856 | 1558706556781 | 927808856 | 100000 | 109518 |
| 1857 | 1558706561780 | 928364644 | 100000 | 111180 |
| 1858 | 1558706566782 | 928925455 | 100000 | 112117 |
| 1859 | 1558706571782 | 929482952 | 100000 | 111499 |
| 1860 | 1558706576781 | 930038936 | 100000 | 111219 |
| 1861 | 1558706581781 | 930591178 | 100000 | 110448 |
| 1862 | 1558706586782 | 931128056 | 100000 | 107354 |
| 1863 | 1558706591781 | 931658473 | 100000 | 106105 |
| 1864 | 1558706596783 | 932177788 | 100000 | 103821 |
| 1865 | 1558706601782 | 932692286 | 100000 | 102920 |
| 1866 | 1558706606785 | 933198566 | 100000 | 101195 |
| 1867 | 1558706611785 | 933696379 | 100000 | 99563 |
| 1868 | 1558706616784 | 934187912 | 100000 | 98326 |
| 1869 | 1558706621785 | 934674049 | 100000 | 97208 |
| 1870 | 1558706626785 | 935156163 | 100000 | 96423 |
| 1871 | 1558706631784 | 935627725 | 100000 | 94331 |
| 1872 | 1558706636785 | 936089799 | 100000 | 92396 |
| 1873 | 1558706641785 | 936548740 | 100000 | 91788 |
| 1874 | 1558706646784 | 937004297 | 100000 | 91130 |
| 1875 | 1558706651784 | 937456533 | 100000 | 90447 |
| 1876 | 1558706656785 | 937907923 | 100000 | 90260 |
| 1877 | 1558706661785 | 938356883 | 100000 | 89792 |
| 1878 | 1558706666784 | 938808683 | 100000 | 90378 |
| 1879 | 1558706671785 | 939264241 | 100000 | 91093 |
| 1880 | 1558706676784 | 939727101 | 100000 | 92591 |
| 1881 | 1558706681784 | 940201831 | 100000 | 94946 |
| 1882 | 1558706686784 | 940686036 | 100000 | 96841 |
| 1883 | 1558706691785 | 941180435 | 100000 | 98860 |
| 1884 | 1558706696785 | 941686323 | 100000 | 101178 |
| 1885 | 1558706701785 | 942209369 | 100000 | 104609 |
| 1886 | 1558706706785 | 942746306 | 100000 | 107387 |
| 1887 | 1558706711786 | 943297954 | 100000 | 110308 |
| 1888 | 1558706716786 | 943852798 | 100000 | 110969 |
| 1889 | 1558706721786 | 944411540 | 100000 | 111748 |
| 1890 | 1558706726785 | 944975256 | 100000 | 112766 |
| 1891 | 1558706731787 | 945533572 | 100000 | 111619 |
| 1892 | 1558706736785 | 946082662 | 100000 | 109862 |
| 1893 | 1558706741786 | 946622544 | 100000 | 107955 |
| 1894 | 1558706746786 | 947155367 | 100000 | 106565 |
| 1895 | 1558706751786 | 947682208 | 100000 | 105368 |
| 1896 | 1558706756785 | 948199795 | 100000 | 103538 |
| 1897 | 1558706761786 | 948710286 | 100000 | 102078 |
| 1898 | 1558706766786 | 949212383 | 100000 | 100419 |
| 1899 | 1558706771785 | 949707076 | 100000 | 98958 |
| 1900 | 1558706776786 | 950192941 | 100000 | 97154 |
| 1901 | 1558706781785 | 950674136 | 100000 | 96258 |
| 1902 | 1558706786785 | 951146098 | 100000 | 94392 |
| 1903 | 1558706791788 | 951610705 | 100000 | 92866 |
| 1904 | 1558706796786 | 952069097 | 100000 | 91715 |
| 1905 | 1558706801785 | 952521226 | 100000 | 90444 |
| 1906 | 1558706806786 | 952968488 | 100000 | 89435 |
| 1907 | 1558706811787 | 953414854 | 100000 | 89255 |
| 1908 | 1558706816786 | 953864087 | 100000 | 89865 |
| 1909 | 1558706821788 | 954315172 | 100000 | 90181 |
| 1910 | 1558706826786 | 954765575 | 100000 | 90117 |
| 1911 | 1558706831787 | 955225252 | 100000 | 91917 |
| 1912 | 1558706836788 | 955696771 | 100000 | 94285 |
| 1913 | 1558706841787 | 956177272 | 100000 | 96119 |
| 1914 | 1558706846788 | 956668825 | 100000 | 98291 |
| 1915 | 1558706851789 | 957171069 | 100000 | 100429 |
| 1916 | 1558706856788 | 957695661 | 100000 | 104939 |
| 1917 | 1558706861791 | 958234147 | 100000 | 107633 |
| 1918 | 1558706866788 | 958786181 | 100000 | 110473 |
| 1919 | 1558706871790 | 959341905 | 100000 | 111100 |
| 1920 | 1558706876788 | 959904768 | 100000 | 112618 |
| 1921 | 1558706881789 | 960466101 | 100000 | 112244 |
| 1922 | 1558706886790 | 961017165 | 100000 | 110191 |
| 1923 | 1558706891791 | 961570735 | 100000 | 110692 |
| 1924 | 1558706896793 | 962116871 | 100000 | 109184 |
| 1925 | 1558706901791 | 962651273 | 100000 | 106923 |
| 1926 | 1558706906788 | 963180067 | 100000 | 105822 |
| 1927 | 1558706911790 | 963699423 | 100000 | 103830 |
| 1928 | 1558706916788 | 964213326 | 100000 | 102822 |
| 1929 | 1558706921789 | 964718145 | 100000 | 100944 |
| 1930 | 1558706926789 | 965214846 | 100000 | 99340 |
| 1931 | 1558706931790 | 965705547 | 100000 | 98121 |
| 1932 | 1558706936792 | 966190362 | 100000 | 96924 |
| 1933 | 1558706941791 | 966665609 | 100000 | 95068 |
| 1934 | 1558706946794 | 967132673 | 100000 | 93357 |
| 1935 | 1558706951791 | 967590333 | 100000 | 91587 |
| 1936 | 1558706956794 | 968047144 | 100000 | 91307 |
| 1937 | 1558706961793 | 968498700 | 100000 | 90329 |
| 1938 | 1558706966791 | 968948852 | 100000 | 90066 |
| 1939 | 1558706971792 | 969397957 | 100000 | 89803 |
| 1940 | 1558706976792 | 969844675 | 100000 | 89344 |
| 1941 | 1558706981791 | 970294964 | 100000 | 90076 |
| 1942 | 1558706986792 | 970751209 | 100000 | 91231 |
| 1943 | 1558706991792 | 971216434 | 100000 | 93045 |
| 1944 | 1558706996791 | 971691431 | 100000 | 95018 |
| 1945 | 1558707001793 | 972177225 | 100000 | 97120 |
| 1946 | 1558707006796 | 972674419 | 100000 | 99379 |
| 1947 | 1558707011792 | 973186134 | 100000 | 102425 |
| 1948 | 1558707016791 | 973708278 | 100000 | 104450 |
| 1949 | 1558707021792 | 974245511 | 100000 | 107425 |
| 1950 | 1558707026791 | 974792402 | 100000 | 109400 |
| 1951 | 1558707031792 | 975350559 | 100000 | 111609 |
| 1952 | 1558707036797 | 975912329 | 100000 | 112242 |
| 1953 | 1558707041793 | 976474553 | 100000 | 112535 |
| 1954 | 1558707046794 | 977029114 | 100000 | 110890 |
| 1955 | 1558707051793 | 977575113 | 100000 | 109222 |
| 1956 | 1558707056794 | 978117682 | 100000 | 108492 |
| 1957 | 1558707061794 | 978651255 | 100000 | 106715 |
| 1958 | 1558707066793 | 979171017 | 100000 | 103973 |
| 1959 | 1558707071795 | 979691382 | 100000 | 104031 |
| 1960 | 1558707076794 | 980206487 | 100000 | 103042 |
| 1961 | 1558707081795 | 980715067 | 100000 | 101696 |
| 1962 | 1558707086799 | 981216985 | 100000 | 100303 |
| 1963 | 1558707091794 | 981712385 | 100000 | 99179 |
| 1964 | 1558707096795 | 982197882 | 100000 | 97080 |
| 1965 | 1558707101795 | 982671049 | 100000 | 94633 |
| 1966 | 1558707106794 | 983140549 | 100000 | 93919 |
| 1967 | 1558707111795 | 983597627 | 100000 | 91397 |
| 1968 | 1558707116797 | 984049138 | 100000 | 90266 |
| 1969 | 1558707121797 | 984499345 | 100000 | 90041 |
| 1970 | 1558707126796 | 984945370 | 100000 | 89223 |
| 1971 | 1558707131795 | 985391884 | 100000 | 89321 |
| 1972 | 1558707136795 | 985842313 | 100000 | 90086 |
| 1973 | 1558707141796 | 986291573 | 100000 | 89834 |
| 1974 | 1558707146796 | 986748838 | 100000 | 91453 |
| 1975 | 1558707151797 | 987211781 | 100000 | 92570 |
| 1976 | 1558707156797 | 987687141 | 100000 | 95072 |
| 1977 | 1558707161797 | 988172434 | 100000 | 97059 |
| 1978 | 1558707166799 | 988671465 | 100000 | 99766 |
| 1979 | 1558707171798 | 989178156 | 100000 | 101358 |
| 1980 | 1558707176797 | 989704416 | 100000 | 105273 |
| 1981 | 1558707181797 | 990241673 | 100000 | 107451 |
| 1982 | 1558707186798 | 990789337 | 100000 | 109511 |
| 1983 | 1558707191798 | 991344096 | 100000 | 110952 |
| 1984 | 1558707196797 | 991900684 | 100000 | 111340 |
