Start Count: 0
Watching for changes in count...  Use Ctrl-C to Exit.

|Query Number|Sample Number|Epoch (ms)    |Time (s) |Count             |Linear Reg. Rate  |Rate From Previous|Rate From First   |
|        871 |       ***** |1558706022537 |    8700 |      868,583,491 |           99,976 |                0 |           99,549 |
|        872 |         445 |1558706032616 |    8710 |      869,428,467 |           99,972 |           16,873 |           99,531 |
|        873 |         446 |1558706042538 |    8720 |      873,217,317 |           99,973 |          381,864 |           99,852 |
|        874 |         447 |1558706052911 |    8730 |      875,698,663 |           99,976 |          239,212 |          100,018 |
|        875 |       ***** |1558706063447 |    8741 |      875,698,663 |           99,976 |                0 |           99,897 |
|        876 |       ***** |1558706072570 |    8750 |      875,698,663 |           99,976 |                0 |           99,793 |
|        877 |       ***** |1558706082869 |    8760 |      875,698,663 |           99,976 |                0 |           99,676 |
|        878 |       ***** |1558706092616 |    8770 |      875,698,663 |           99,976 |                0 |           99,565 |
|        879 |         448 |1558706102537 |    8780 |      876,461,850 |           99,972 |           15,379 |           99,539 |
|        880 |         449 |1558706112792 |    8790 |      878,778,042 |           99,970 |          225,860 |           99,687 |
|        881 |         450 |1558706122543 |    8800 |      882,764,852 |           99,973 |          408,862 |          100,029 |
|        882 |       ***** |1558706132649 |    8810 |      882,764,852 |           99,973 |                0 |           99,915 |
|        883 |       ***** |1558706142724 |    8820 |      882,764,852 |           99,973 |                0 |           99,801 |
|        884 |       ***** |1558706153322 |    8830 |      882,764,852 |           99,973 |                0 |           99,681 |
|        885 |       ***** |1558706163413 |    8840 |      882,764,852 |           99,973 |                0 |           99,567 |
|        886 |         451 |1558706172541 |    8850 |      883,597,425 |           99,969 |           16,652 |           99,558 |
|        887 |         452 |1558706182543 |    8860 |      886,097,005 |           99,968 |          249,908 |           99,728 |
|        888 |         453 |1558706192540 |    8870 |      890,150,028 |           99,971 |          405,424 |          100,073 |
|        889 |       ***** |1558706202541 |    8880 |      890,150,028 |           99,971 |                0 |           99,960 |
|        890 |       ***** |1558706212541 |    8890 |      890,150,028 |           99,971 |                0 |           99,847 |
|        891 |       ***** |1558706222543 |    8900 |      890,150,028 |           99,971 |                0 |           99,735 |
|        892 |       ***** |1558706232656 |    8910 |      890,150,028 |           99,971 |                0 |           99,622 |
|        893 |         454 |1558706242566 |    8920 |      890,865,667 |           99,968 |           14,305 |           99,592 |
|        894 |         455 |1558706252564 |    8930 |      893,738,258 |           99,968 |          287,317 |           99,802 |
|        895 |         456 |1558706263712 |    8941 |      895,900,543 |           99,969 |          193,962 |           99,919 |
|        896 |         457 |1558706272547 |    8950 |      896,616,324 |           99,970 |           81,017 |           99,901 |
|        897 |       ***** |1558706282544 |    8960 |      896,616,324 |           99,970 |                0 |           99,789 |
|        898 |       ***** |1558706292545 |    8970 |      896,616,324 |           99,970 |                0 |           99,678 |
|        899 |       ***** |1558706302545 |    8980 |      896,616,324 |           99,970 |                0 |           99,567 |
|        900 |       ***** |1558706312673 |    8990 |      896,616,324 |           99,970 |                0 |           99,455 |
|        901 |         458 |1558706323059 |    9000 |      900,646,611 |           99,970 |           79,789 |           99,788 |
|        902 |         459 |1558706332604 |    9010 |      902,436,431 |           99,971 |          187,514 |           99,881 |
|        903 |         460 |1558706342570 |    9020 |      904,489,672 |           99,973 |          206,025 |           99,998 |
|        904 |       ***** |1558706352543 |    9030 |      904,489,672 |           99,973 |                0 |           99,887 |
|        905 |       ***** |1558706362551 |    9040 |      904,489,672 |           99,973 |                0 |           99,777 |
|        906 |       ***** |1558706374139 |    9051 |      904,489,672 |           99,973 |                0 |           99,649 |
|        907 |       ***** |1558706382546 |    9060 |      904,489,672 |           99,973 |                0 |           99,557 |
|        908 |         461 |1558706392624 |    9070 |      905,844,673 |           99,970 |           27,071 |           99,595 |
|        909 |         462 |1558706402577 |    9080 |      910,370,864 |           99,972 |          454,756 |           99,985 |
|        910 |         463 |1558706412714 |    9090 |      911,057,090 |           99,974 |           67,695 |           99,949 |
|        911 |       ***** |1558706422558 |    9100 |      911,057,090 |           99,974 |                0 |           99,841 |
|        912 |       ***** |1558706432544 |    9110 |      911,057,090 |           99,974 |                0 |           99,731 |
|        913 |       ***** |1558706442547 |    9120 |      911,057,090 |           99,974 |                0 |           99,622 |
|        914 |       ***** |1558706452545 |    9130 |      911,057,090 |           99,974 |                0 |           99,513 |
|        915 |         464 |1558706462550 |    9140 |      912,873,411 |           99,971 |           36,446 |           99,602 |
|        916 |         465 |1558706472546 |    9150 |      918,687,061 |           99,975 |          581,598 |          100,129 |
|        917 |       ***** |1558706483238 |    9160 |      918,687,061 |           99,975 |                0 |          100,012 |
|        918 |       ***** |1558706492602 |    9170 |      918,687,061 |           99,975 |                0 |           99,910 |
|        919 |       ***** |1558706502595 |    9180 |      918,687,061 |           99,975 |                0 |           99,801 |
|        920 |       ***** |1558706512561 |    9190 |      918,687,061 |           99,975 |                0 |           99,693 |
|        921 |       ***** |1558706522547 |    9200 |      918,687,061 |           99,975 |                0 |           99,585 |

For last 60  seconds the count has not increased...
Removing sample: 9210|918687061
Total Count: 918,687,061 | Linear Regression Rate:  99,971 | Linear Regression Standard Error: 0.02 | Average Rate: 99,602

Start Count: 918687061
Watching for changes in count...  Use Ctrl-C to Exit.

|Query Number|Sample Number|Epoch (ms)    |Time (s) |Count             |Linear Reg. Rate  |Rate From Previous|Rate From First   |
|------------|-------------|--------------|---------|------------------|------------------|------------------|------------------|
|          1 |           1 |1558706542557 |       0 |        6,550,053 |                  |                  |                  |
|          2 |       ***** |1558706552942 |      10 |        6,550,053 |                  |                  |                  |
|          3 |       ***** |1558706562553 |      19 |        6,550,053 |                  |                  |                  |
|          4 |       ***** |1558706574287 |      31 |        6,550,053 |                  |                  |                  |
|          5 |       ***** |1558706582554 |      39 |        6,550,053 |                  |                  |                  |
|          6 |       ***** |1558706592548 |      49 |        6,550,053 |                  |                  |                  |
|          7 |           2 |1558706602558 |      60 |        7,354,356 |           13,405 |           13,405 |           13,405 |
|          8 |           3 |1558706612577 |      70 |       13,144,057 |           66,019 |          577,872 |           94,173 |
|          9 |           4 |1558706623645 |      81 |       14,013,371 |           84,036 |           78,543 |           92,040 |
|         10 |       ***** |1558706632598 |      90 |       14,013,371 |           84,036 |                0 |           82,888 |
|         11 |       ***** |1558706644856 |     102 |       14,013,371 |           84,036 |                0 |           72,956 |
|         12 |       ***** |1558706653370 |     110 |       14,013,371 |           84,036 |                0 |           67,351 |
|         13 |       ***** |1558706662550 |     119 |       14,013,371 |           84,036 |                0 |           62,198 |
|         14 |           5 |1558706672695 |     130 |       15,431,128 |           74,563 |           28,904 |           68,244 |
|         15 |           6 |1558706683502 |     140 |       19,815,187 |           88,850 |          405,668 |           94,116 |
|         16 |           7 |1558706692549 |     149 |       20,564,613 |           94,583 |           82,837 |           93,435 |
|         17 |       ***** |1558706702550 |     159 |       20,564,613 |           94,583 |                0 |           87,595 |
|         18 |       ***** |1558706713015 |     170 |       20,564,613 |           94,583 |                0 |           82,217 |
|         19 |       ***** |1558706722726 |     180 |       20,564,613 |           94,583 |                0 |           77,786 |
|         20 |       ***** |1558706733066 |     190 |       20,564,613 |           94,583 |                0 |           73,564 |
|         21 |           8 |1558706742744 |     200 |       22,128,407 |           87,323 |           31,154 |           77,819 |
|         22 |           9 |1558706752601 |     210 |       26,064,931 |           92,139 |          399,363 |           92,909 |
|         23 |          10 |1558706763509 |     220 |       27,674,846 |           95,842 |          147,590 |           95,608 |
|         24 |       ***** |1558706772557 |     230 |       27,674,846 |           95,842 |                0 |           91,847 |
|         25 |       ***** |1558706782553 |     239 |       27,674,846 |           95,842 |                0 |           88,021 |
|         26 |       ***** |1558706792549 |     249 |       27,674,846 |           95,842 |                0 |           84,502 |
|         27 |       ***** |1558706802750 |     260 |       27,674,846 |           95,842 |                0 |           81,189 |
|         28 |          11 |1558706812551 |     269 |       28,432,670 |           90,720 |           15,453 |           81,049 |
|         29 |          12 |1558706822866 |     280 |       31,601,349 |           91,526 |          307,191 |           89,370 |
|         30 |          13 |1558706832550 |     289 |       35,103,523 |           95,272 |          361,645 |           98,463 |
|         31 |       ***** |1558706842550 |     299 |       35,103,523 |           95,272 |                0 |           95,180 |
|         32 |       ***** |1558706852551 |     309 |       35,103,523 |           95,272 |                0 |           92,110 |
|         33 |       ***** |1558706863330 |     320 |       35,103,523 |           95,272 |                0 |           89,015 |
|         34 |       ***** |1558706872555 |     329 |       35,103,523 |           95,272 |                0 |           86,526 |
|         35 |          14 |1558706882553 |     339 |       35,854,786 |           93,109 |           15,024 |           86,191 |
|         36 |          15 |1558706892555 |     349 |       39,075,054 |           94,172 |          321,962 |           92,929 |
|         37 |          16 |1558706902551 |     359 |       42,208,688 |           96,750 |          313,489 |           99,053 |
|         38 |       ***** |1558706914188 |     371 |       42,208,688 |           96,750 |                0 |           95,952 |
|         39 |       ***** |1558706922591 |     380 |       42,208,688 |           96,750 |                0 |           93,830 |
|         40 |       ***** |1558706932549 |     389 |       42,208,688 |           96,750 |                0 |           91,434 |
|         41 |       ***** |1558706942551 |     399 |       42,208,688 |           96,750 |                0 |           89,148 |
|         42 |          17 |1558706952773 |     410 |       43,045,202 |           95,334 |           16,656 |           88,966 |
|         43 |          18 |1558706962559 |     420 |       46,225,632 |           96,053 |          324,998 |           94,465 |
|         44 |          19 |1558706972553 |     429 |       49,290,618 |           97,873 |          306,683 |           99,398 |
|         45 |       ***** |1558706982552 |     439 |       49,290,618 |           97,873 |                0 |           97,139 |
|         46 |       ***** |1558706992550 |     449 |       49,290,618 |           97,873 |                0 |           94,981 |
|         47 |       ***** |1558707004104 |     461 |       49,290,618 |           97,873 |                0 |           92,603 |
|         48 |       ***** |1558707012556 |     469 |       49,290,618 |           97,873 |                0 |           90,938 |
|         49 |          20 |1558707022552 |     479 |       49,973,887 |           96,722 |           13,666 |           90,467 |
|         50 |          21 |1558707033055 |     490 |       54,301,357 |           97,727 |          412,022 |           97,353 |
|         51 |          22 |1558707046683 |     504 |       55,719,511 |           98,506 |          104,062 |           97,534 |
|         52 |       ***** |1558707052569 |     510 |       55,719,511 |           98,506 |                0 |           96,408 |
|         53 |       ***** |1558707062553 |     519 |       55,719,511 |           98,506 |                0 |           94,557 |
|         54 |       ***** |1558707073877 |     531 |       55,719,511 |           98,506 |                0 |           92,542 |
|         55 |       ***** |1558707082554 |     539 |       55,719,511 |           98,506 |                0 |           91,055 |
|         56 |       ***** |1558707092554 |     549 |       55,719,511 |           98,506 |                0 |           89,400 |
|         57 |          23 |1558707102613 |     560 |       60,954,411 |           99,035 |           93,597 |           97,141 |
|         58 |          24 |1558707112734 |     570 |       63,447,177 |          100,048 |          246,296 |           99,789 |
|         59 |       ***** |1558707122552 |     579 |       63,447,177 |          100,048 |                0 |           98,099 |
|         60 |       ***** |1558707132552 |     589 |       63,447,177 |          100,048 |                0 |           96,437 |
|         61 |       ***** |1558707142554 |     599 |       63,447,177 |          100,048 |                0 |           94,829 |
|         62 |       ***** |1558707153390 |     610 |       63,447,177 |          100,048 |                0 |           93,147 |
|         63 |       ***** |1558707162900 |     620 |       63,447,177 |          100,048 |                0 |           91,719 |
|         64 |          25 |1558707172579 |     630 |       67,593,909 |          100,114 |           69,291 |           96,892 |
|         65 |          26 |1558707182555 |     639 |       69,815,862 |          100,613 |          222,730 |           98,853 |
|         66 |       ***** |1558707192626 |     650 |       69,815,862 |          100,613 |                0 |           97,322 |
|         67 |       ***** |1558707202557 |     660 |       69,815,862 |          100,613 |                0 |           95,857 |
|         68 |       ***** |1558707212639 |     670 |       69,815,862 |          100,613 |                0 |           94,415 |
|         69 |       ***** |1558707223265 |     680 |       69,815,862 |          100,613 |                0 |           92,941 |
|         70 |          27 |1558707232597 |     690 |       72,280,420 |          100,102 |           49,250 |           95,256 |
|         71 |          28 |1558707242617 |     700 |       74,735,264 |          100,182 |          244,994 |           97,399 |
|         72 |          29 |1558707252554 |     709 |       77,348,559 |          100,694 |          262,986 |           99,717 |
|         73 |       ***** |1558707262556 |     719 |       77,348,559 |          100,694 |                0 |           98,331 |
|         74 |       ***** |1558707272555 |     729 |       77,348,559 |          100,694 |                0 |           96,985 |
|         75 |       ***** |1558707283080 |     740 |       77,348,559 |          100,694 |                0 |           95,606 |
|         76 |       ***** |1558707292554 |     749 |       77,348,559 |          100,694 |                0 |           94,398 |
|         77 |       ***** |1558707302557 |     760 |       77,348,559 |          100,694 |                0 |           93,156 |
|         78 |          30 |1558707312556 |     769 |       80,067,129 |          100,210 |           45,308 |           95,477 |
|         79 |          31 |1558707322555 |     779 |       81,312,939 |           99,902 |          124,593 |           95,850 |
|         80 |       ***** |1558707332556 |     789 |       81,312,939 |           99,902 |                0 |           94,637 |
|         81 |       ***** |1558707342558 |     800 |       81,312,939 |           99,902 |                0 |           93,453 |
|         82 |       ***** |1558707352556 |     809 |       81,312,939 |           99,902 |                0 |           92,300 |
|         83 |       ***** |1558707362557 |     820 |       81,312,939 |           99,902 |                0 |           91,174 |
|         84 |       ***** |1558707372556 |     829 |       81,312,939 |           99,902 |                0 |           90,076 |

For last 60  seconds the count has not increased...
Removing sample: 840|81312939
Total Count: 81,312,939 | Linear Regression Rate:  100,210 | Linear Regression Standard Error: 1.46 | Average Rate: 95,477

Start Count: 1000000000
Watching for changes in count...  Use Ctrl-C to Exit.

|Query Number|Sample Number|Epoch (ms)    |Time (s) |Count             |Linear Reg. Rate  |Rate From Previous|Rate From First   |
|------------|-------------|--------------|---------|------------------|------------------|------------------|------------------|
